2.0,0.537623
1.8,0.495559
1.6,0.445628
1.4,0.387094
1.2,0.317318
1.0,0.238043
0.8,0.150891
0.7,0.107775
0.6,0.0655424
0.5,0.0259457
0.3,5.08e-05
