0.300,-9.998650e-01,6.851470e-05
0.500,-9.715350e-01,1.008920e-03
0.600,-9.347750e-01,1.090140e-03
0.700,-8.914960e-01,7.586350e-04
0.800,-8.480540e-01,6.099540e-04
1.000,-7.616740e-01,3.703110e-04
1.200,-6.829010e-01,3.063650e-04
1.400,-6.136290e-01,3.873060e-04
1.600,-5.544980e-01,3.105700e-04
1.800,-5.044210e-01,2.542250e-04
2.000,-4.620350e-01,2.589520e-04
