0.300,1.666160e+02,3.004850e-02
0.500,7.902270e+01,8.201570e-01
0.600,4.394580e+01,6.408920e-01
0.700,2.451310e+01,3.426510e-01
0.800,1.540620e+01,1.427370e-01
1.000,7.477840e+00,4.835440e-02
1.200,4.428660e+00,2.530440e-02
1.400,2.926060e+00,1.279650e-02
1.600,2.176500e+00,8.076380e-03
1.800,1.683470e+00,6.279780e-03
2.000,1.359520e+00,4.495100e-03
