0.300,2.135030e-03,1.020060e-03
0.500,3.262400e-01,6.840790e-03
0.600,4.242110e-01,2.697990e-03
0.700,4.318120e-01,3.263640e-03
0.800,4.447830e-01,2.486070e-03
1.000,4.207220e-01,1.563810e-03
1.200,3.682920e-01,1.331190e-03
1.400,3.162690e-01,7.729460e-04
1.600,2.707530e-01,6.111940e-04
1.800,2.290090e-01,4.717410e-04
2.000,1.970270e-01,5.178040e-04
