0.300,-9.999520e-01,2.305380e-05
0.500,-9.741130e-01,8.537850e-04
0.600,-9.344790e-01,8.679120e-04
0.700,-8.922100e-01,7.726130e-04
0.800,-8.490820e-01,3.879260e-04
1.000,-7.621060e-01,3.494900e-04
1.200,-6.828840e-01,2.839990e-04
1.400,-6.128000e-01,3.119460e-04
1.600,-5.544950e-01,3.627040e-04
1.800,-5.046520e-01,2.706060e-04
2.000,-4.623850e-01,2.384430e-04
