2.0,0.533477
1.8,0.490682
1.6,0.440225
1.4,0.38158
1.2,0.311915
1.0,0.231296
0.8,0.140635
0.7,0.0936899
0.6,0.0489626
0.5,0.0139945
0.3,4.01e-05
