0.300,9.998100e-01,1.212880e-04
0.500,8.957470e-01,8.702830e-03
0.600,6.483610e-01,1.551910e-02
0.700,4.456220e-01,7.458430e-03
0.800,2.846690e-01,6.487190e-03
1.000,1.448050e-01,3.216420e-03
1.200,8.391300e-02,2.387610e-03
1.400,5.826730e-02,1.166360e-03
1.600,4.244270e-02,1.054150e-03
1.800,3.512910e-02,1.138710e-03
2.000,2.804970e-02,9.083120e-04
