0.300,9.999680e-01,1.677340e-05
0.500,9.017840e-01,1.212140e-02
0.600,7.072380e-01,1.634720e-02
0.700,4.449320e-01,7.598130e-03
0.800,2.876630e-01,5.885320e-03
1.000,1.467070e-01,4.116940e-03
1.200,9.026750e-02,2.504780e-03
1.400,6.103400e-02,1.553960e-03
1.600,4.433880e-02,1.352510e-03
1.800,3.480300e-02,9.781920e-04
2.000,2.754220e-02,1.123400e-03
