#		L2		<L2>
0		2469.2		2779.39
1		2380.94		2669.41
2		2342.67		2545.36
3		2255.04		2482.25
4		2141.69		2375.86
5		2037.6		2315.5
6		2037.6		2237.72
7		1895.97		2190.54
8		1895.97		2117.86
9		1877.13		2063.99
10		1819.26		2030.49
11		1752.42		1967.25
12		1766.75		1905.75
13		1720.5		1874.58
14		1700.09		1835.12
15		1614.61		1801.27
16		1585.52		1734.14
17		1568.91		1698.41
18		1562.11		1685.14
19		1558.02		1685.13
20		1453.93		1663.45
21		1453.93		1604.03
22		1453.93		1570.12
23		1450.83		1556.14
24		1450.83		1537.02
25		1440.2		1516.31
26		1407.37		1514.67
27		1399.68		1497.18
28		1332.7		1468.33
29		1332.7		1464.69
30		1303.27		1438.44
31		1291.38		1389.49
32		1295.55		1403.46
33		1279.33		1367.69
34		1260.02		1392.23
35		1253.04		1380.39
36		1244.2		1368.64
37		1230.73		1339.56
38		1222.86		1327.2
39		1178.12		1278.98
40		1178.12		1281.14
41		1146.16		1262.92
42		1146.16		1257.41
43		1146.16		1255.78
44		1146.16		1264.68
45		1132.26		1233.34
46		1132.26		1223.69
47		1085.65		1194.31
48		1038.01		1179.91
49		1002.94		1200.99
50		992.461		1190.47
51		991.907		1176.74
52		991.907		1165.09
53		994.235		1183.63
54		992.96		1117.48
55		992.96		1133.7
56		976.197		1107.67
57		953.527		1116.84
58		953.527		1105.1
59		952.396		1053.43
60		903.205		1038.73
61		891.851		1007.96
62		874.293		960.637
63		874.293		952.768
64		853.168		926.499
65		844.188		892.834
66		818.773		901.278
67		849.825		916.05
68		830.022		927.596
69		815.297		929.401
70		815.297		919.414
71		808.536		895.166
72		794.595		876.72
73		794.595		888.242
74		779.869		897.685
75		766.132		883.933
76		766.132		842.993
77		753.77		842.974
78		753.77		853.154
79		740.848		860.913
80		740.848		844.053
81		730.902		826.267
82		717.826		798.801
83		717.826		829.122
84		704.328		787.586
85		692.271		769.822
86		692.271		747.951
87		692.271		749.742
88		692.271		752.7
89		675.04		739.007
90		675.04		723.044
91		675.04		731.17
92		652.146		740.794
93		617.672		738.642
94		609.18		731.483
95		617.672		735.34
96		606.681		727.965
97		606.681		721.438
98		606.681		711.199
99		598.189		698.604
100		596.461		676.853
101		562.848		657.624
102		562.848		645.053
103		562.848		633.92
104		562.848		643.66
105		562.848		642.808
106		562.848		632.178
107		555.208		622.829
108		553.479		598.36
109		553.479		594.736
110		553.479		587.189
111		551.868		620.013
112		551.868		608.399
113		553.415		616.685
114		551.868		611.873
115		551.868		603.928
116		551.868		614.26
117		532.794		620.748
118		523.899		608.645
119		517.544		600.774
120		516.843		602.873
121		496.608		597.8
122		495.563		582.896
123		495.563		579.037
124		493.86		558.19
125		493.86		554.661
126		493.86		556.255
127		482.664		542.789
128		482.664		545.853
129		479.564		543.128
130		479.564		549.242
131		479.564		550.596
132		461.508		524.737
133		475.846		542.045
134		469.282		530.674
135		469.282		523.858
136		469.282		522.395
137		464.699		518.266
138		459.541		503.254
139		459.541		502.4
140		459.541		522.373
141		455.703		515.845
142		455.703		515.155
143		454.886		522.245
144		454.464		517.75
145		450.905		512.496
146		450.905		507.979
147		450.612		524.52
148		448.691		556.668
149		448.691		545.757
150		448.691		522.886
151		448.691		508.196
152		448.691		517.827
153		445.492		552.162
154		445.492		549.97
155		445.492		558.599
156		445.492		535.572
157		445.492		528.844
158		445.492		500.848
159		445.492		491.76
160		445.086		504.289
161		443.702		504.845
162		443.702		495.368
163		443.702		492.556
164		433.736		501.512
165		433.736		497.619
166		427.834		499.729
167		430.324		523.607
168		429.035		508.214
169		429.035		498.73
170		421.416		498.853
171		421.416		474.604
172		421.416		467.34
173		421.416		475.331
174		421.416		506.837
175		421.416		482.897
176		421.416		499.086
177		421.416		483.477
178		420.452		474.087
179		416.139		467.551
180		416.139		450.787
181		415.129		450.808
182		411.637		461.571
183		405.332		455.59
184		405.332		457.269
185		405.332		454.496
186		411.042		467.862
187		411.637		476.768
188		411.637		490.375
189		411.637		479.82
190		411.637		487.425
191		411.637		479.722
192		411.118		487.536
193		404.795		477.987
194		404.129		456.165
195		404.129		458.375
196		402.609		452.725
197		398.386		446.779
198		397.181		455.327
199		397.181		454.877
200		397.181		455.309
201		397.181		457.804
202		394.709		466.295
203		394.709		480.247
204		397.181		479.3
205		397.181		473.194
206		397.181		493.434
207		397.181		471.705
208		396.778		464.492
209		396.778		454.846
210		396.778		459.604
211		396.778		460.815
212		396.564		442.504
213		396.026		462.223
214		388.85		462.577
215		387.667		466.488
216		387.667		445.901
217		386.815		460.739
218		386.815		451.442
219		378.758		443.709
220		378.758		461.669
221		378.758		468.066
222		381.273		490.694
223		379.225		462.255
224		379.225		452.612
225		379.225		459.427
226		379.225		454.725
227		371.371		464.834
228		371.371		457.429
229		371.371		466.749
230		371.371		440.27
231		371.371		451.179
232		370.443		450.288
233		370.443		455.852
234		371.371		472.367
235		371.371		465.917
236		371.371		469.652
237		371.371		477.654
238		371.371		478.903
239		368.735		444.596
240		362.466		461.132
241		362.466		428.824
242		362.466		426.33
243		357.216		464.661
244		357.216		444.334
245		357.216		417.161
246		357.216		412.955
247		357.216		418.595
248		357.216		399.322
249		357.216		397.691
250		357.053		398.119
251		357.053		413.611
252		357.053		416.837
253		357.053		415.994
254		357.053		409.508
255		357.053		420.695
256		357.053		452.224
257		355.555		444.873
258		357.053		431.746
259		357.053		423.343
260		357.053		422.548
261		355.633		437.138
262		355.633		441.783
263		355.633		464.628
264		355.633		469.671
265		369.525		493.609
266		355.003		465.072
267		369.525		495.245
268		369.525		459.288
