# VELOCITY:     AVE_POFV:        ERROR:
   0.0763035           0           0           0
     0.22891   0.0769955   0.0769955           0
    0.381517     0.11052     0.11052           0
    0.534124    0.108082    0.108082           0
    0.686731    0.203257    0.203257           0
    0.839338    0.386655    0.386655           0
    0.991945    0.299415    0.299415           0
     1.14455    0.300492    0.300492           0
     1.29716    0.484327    0.484327           0
     1.44977    0.448874    0.448874           0
     1.60237     0.53131     0.53131           0
     1.75498    0.575218    0.575218           0
     1.90759    0.412198    0.412198           0
     2.06019    0.599049    0.599049           0
      2.2128    0.451075    0.451075           0
     2.36541    0.315335    0.315335           0
     2.51802    0.272036    0.272036           0
     2.67062     0.23419     0.23419           0
     2.82323    0.210973    0.210973           0
     2.97584    0.216222    0.216222           0
     3.12844    0.119543    0.119543           0
     3.28105   0.0375555   0.0375555           0
     3.43366   0.0204635   0.0204635           0
     3.58626   0.0114912   0.0114912           0
     3.73887   0.0530092   0.0530092           0
     3.89148   0.0177797   0.0177797           0
     4.04408  0.00194156  0.00194156           0
     4.19669   0.0493908   0.0493908           0
      4.3493  0.00489531  0.00489531           0
     4.50191 0.000486242 0.000486242           0


   0.0763035           0           0           0
     0.22891   0.0800221   0.0785088  0.00107007
    0.381517   0.0873403     0.09893  0.00819519
    0.534124   0.0638414   0.0859619   0.0156416
    0.686731    0.108025    0.155641   0.0336696
    0.839338     0.28974    0.338198   0.0342649
    0.991945     0.43441    0.366912   0.0477279
     1.14455    0.505165    0.402829   0.0723628
     1.29716    0.585395    0.534861   0.0357328
     1.44977    0.612031    0.530452   0.0576846
     1.60237    0.353727    0.442519   0.0627849
     1.75498    0.481849    0.528534    0.033011
     1.90759    0.531904    0.472051   0.0423224
     2.06019    0.426884    0.512966   0.0608696
      2.2128    0.475096    0.463086  0.00849247
     2.36541    0.316907    0.316121  0.00055582
     2.51802    0.262713    0.267374  0.00329603
     2.67062    0.223916    0.229053  0.00363255
     2.82323    0.176183    0.193578   0.0123002
     2.97584    0.137121    0.176671   0.0279663
     3.12844    0.098323    0.108933  0.00750233
     3.28105    0.115083    0.076319     0.02741
     3.43366   0.0954249   0.0579442   0.0265029
     3.58626   0.0456916   0.0285914   0.0120917
     3.73887   0.0262161   0.0396126  0.00947281
     3.89148  0.00490863   0.0113442  0.00455062
     4.04408  0.00100112  0.00147134 0.000332498
     4.19669  0.00682581   0.0281083    0.015049
      4.3493  0.00627975  0.00558753 0.000489474
     4.50191 0.000758424 0.000622333 9.62309e-05


   0.0763035           0           0           0
     0.22891   0.0711268   0.0760482  0.00213202
    0.381517   0.0968503   0.0982368  0.00549271
    0.534124     0.19793    0.123285   0.0322086
    0.686731    0.134017    0.148433   0.0232051
    0.839338     0.21981    0.298735   0.0394969
    0.991945    0.352891    0.362239   0.0320466
     1.14455    0.392911    0.399523   0.0483174
     1.29716    0.482589    0.517437   0.0277467
     1.44977    0.579374     0.54676   0.0406962
     1.60237    0.517987    0.467675   0.0466247
     1.75498    0.586612    0.547893   0.0270958
     1.90759     0.42829    0.457464   0.0306257
     2.06019    0.411631    0.479188   0.0490649
      2.2128    0.428417    0.451529   0.0110039
     2.36541    0.246512    0.292918   0.0189489
     2.51802    0.287605    0.274118  0.00592846
     2.67062    0.227403    0.228503    0.002463
     2.82323    0.190712    0.192623  0.00823714
     2.97584    0.177714    0.177019   0.0186464
     3.12844     0.10218    0.106682  0.00532855
     3.28105   0.0674183   0.0733521   0.0184332
     3.43366    0.114669   0.0768524   0.0234633
     3.58626   0.0525759   0.0365862   0.0103727
     3.73887   0.0665275   0.0485843   0.0096717
