#		 L1 		 <L1>
0		29.8877		33.4114
1		28.5213		31.5971
2		28.1168		31.0425
3		27.1058		30.3759
4		26.0361		28.8416
5		25.6988		28.05
6		24.9459		28.4233
7		24.9459		28.1618
8		23.7152		27.7553
9		23.2696		27.8567
10		23.2696		27.3837
11		23.2696		27.395
12		22.9616		25.836
13		22.9616		27.1546
14		22.9616		27.1434
15		22.8191		27.3583
16		22.0446		26.8874
17		21.4707		25.1716
18		21.4707		25.9647
19		21.4707		27.7053
20		21.1109		26.1169
21		21.1109		24.441
22		21.1109		24.6433
23		21.1109		24.9879
24		21.1109		23.1902
25		21.0297		24.0102
26		21.0297		24.3505
27		20.8009		23.604
28		20.8009		24.3825
29		20.5148		23.5924
30		20.5148		24.282
31		19.9607		23.5944
32		19.7487		22.7697
33		18.118		22.2665
34		18.118		22.2282
35		18.0716		21.0675
36		18.0716		21.6811
37		18.0716		22.3662
38		17.6872		22.3391
39		17.6872		19.5585
40		17.4537		20.9648
41		17.0295		20.3923
42		17.0011		20.1745
43		17.0011		21.244
44		17.0011		20.5195
45		16.9703		20.1857
46		16.9703		20.8684
47		16.9703		21.535
48		16.9703		21.7795
49		16.9703		21.3901
50		16.9703		21.3287
51		16.9703		20.5902
52		16.9703		21.0405
53		16.6186		21.8838
54		16.6186		21.3561
55		16.6186		19.5458
56		16.6186		20.886
57		16.0434		20.1758
58		15.8235		20.2413
59		15.8235		19.2833
60		15.8235		19.6748
61		15.8235		20.6954
62		15.8235		21.3767
63		15.8235		19.4234
64		15.8235		20.6482
65		15.8235		20.3851
66		15.8235		20.5401
67		15.4803		20.3177
68		15.4803		19.1325
69		15.4803		18.2586
70		15.4803		19.8582
71		15.4803		21.4023
72		15.4803		20.9488
73		15.4803		20.6856
74		15.4803		19.4563
75		15.4803		18.9938
76		15.4803		20.1457
77		15.4803		19.2342
78		15.4803		20.8475
79		15.4803		20.0167
80		15.4803		21.866
81		15.4803		19.8232
82		15.4803		20.7321
83		15.4803		19.7228
84		15.4803		20.0964
85		15.4803		20.9999
86		15.4803		19.7957
87		15.4803		20.9603
88		15.4803		20.851
89		15.4803		20.1203
90		15.4803		20.094
91		15.4803		19.0882
92		15.4803		19.9432
93		15.4803		20.4875
94		15.4803		19.8268
95		15.4803		19.2773
96		15.4734		20.595
97		15.4498		19.2863
98		15.4498		17.8071
99		15.4498		20.0703
100		15.4498		21.4019
101		15.4498		21.9028
102		15.4498		21.3445
103		14.9732		18.0119
104		14.9732		18.5871
105		14.9732		19.3358
106		14.9732		19.2302
107		14.9732		18.8756
108		14.9732		19.3303
109		14.9732		19.4287
110		14.9732		20.292
111		14.9732		21.5045
112		14.9732		20.6924
113		14.9732		22.2875
114		14.9732		20.8645
115		14.9732		18.9247
116		14.9732		19.2926
117		14.9732		19.4828
118		14.8702		19.1431
119		14.8702		19.6133
120		14.8702		19.0955
121		14.8702		18.9063
122		14.8702		19.5565
123		14.8702		19.4963
124		14.8702		20.2763
125		14.8702		19.4812
126		14.8702		20.071
127		14.8702		18.2794
128		14.8702		20.0513
129		14.8702		20.7101
130		14.4805		19.3068
131		14.4805		18.9841
132		14.4805		21.0879
133		14.4805		18.8359
134		14.4805		19.1238
135		14.4805		21.3951
136		14.4805		20.8553
137		14.4805		19.5709
138		14.4805		20.7805
139		14.4805		21.3568
140		14.4805		21.4433
141		14.4653		19.9787
142		14.4653		21.2838
143		14.4653		19.5797
144		13.9845		21.9563
145		13.9845		19.7405
146		13.9845		18.1482
147		13.9845		17.953
148		13.9734		20.1871
149		13.9734		18.2061
150		13.9734		19.717
151		13.9734		20.3815
152		13.9734		18.0412
153		13.9734		18.8029
154		13.9734		20.6975
155		13.9734		18.742
156		13.9734		18.1766
157		13.9734		19.8413
158		13.9734		17.6763
159		13.2952		18.1808
160		13.2952		16.2057
161		13.2952		17.6427
162		13.2952		17.6463
163		13.2952		19.4246
164		13.2952		17.4323
165		13.2952		17.2695
166		13.2952		17.6072
167		13.2952		18.5326
168		13.124		18.3589
169		13.124		18.1924
170		13.124		18.3904
171		13.124		17.3025
172		13.0496		17.0742
173		13.0496		20.0757
174		13.0496		18.3853
